depth;maxdim;rect_distances;potential
4;936;617;0
4;797;553;0
4;797;473;0
4;797;473;0
4;812;438;0
4;812;438;0
4;812;428;0
4;812;428;0
4;936;428;0
4;827;428;41
4;832;469;20
4;812;438;0
4;812;438;0
4;812;428;0
4;812;428;0
4;812;480;0
4;832;454;20
4;812;438;0
4;812;438;0
4;812;428;0
4;812;428;0
4;812;480;0
4;812;480;0
4;800;566;0
4;873;521;0
4;832;476;0
4;812;486;0
4;812;486;0
4;812;486;0
4;812;486;0
4;800;566;0
4;873;521;0
4;832;476;0
4;812;486;0
4;812;486;0
4;812;486;0
4;812;486;0
4;832;428;20
4;832;428;20
4;908;524;0
4;908;524;0
4;908;524;0
4;908;524;0
4;901;578;0
3;797;473;0
3;812;428;0
3;812;428;0
3;812;428;0
3;812;460;0
3;812;460;0
3;812;428;0
4;901;601;0
4;797;473;0
4;797;473;0
4;901;601;0
4;901;601;0
4;936;617;0
4;797;553;0
4;797;473;0
4;797;473;0
4;812;438;0
4;812;438;0
4;812;428;0
4;812;428;0
4;936;428;0
4;827;428;41
4;832;469;20
4;812;438;0
4;812;438;0
4;812;428;0
4;812;428;0
4;812;480;0
4;832;454;20
4;812;438;0
4;812;438;0
4;812;428;0
4;812;428;0
4;812;480;0
4;812;480;0
4;800;566;0
4;873;521;0
4;832;476;0
4;812;486;0
4;812;486;0
4;812;486;0
4;812;486;0
4;800;566;0
4;873;521;0
4;832;476;0
4;812;486;0
4;812;486;0
4;812;486;0
4;812;486;0
4;832;428;20
4;832;428;20
4;908;524;0
4;908;524;0
4;908;524;0
4;908;524;0
4;901;578;0
2;873;268;0
2;873;308;0
2;873;316;0
2;873;268;0
2;873;268;0
2;873;380;0
2;873;380;0
3;817;356;0
3;873;288;0
3;873;288;0
3;873;394;0
3;873;394;0
3;873;269;0
3;873;317;0
4;817;369;0
4;812;347;0
4;812;347;0
4;873;304;0
4;873;304;0
4;873;304;0
4;817;369;0
4;873;402;0
4;873;402;0
4;873;400;0
4;873;400;0
4;873;414;0
4;873;414;0
4;873;414;0
4;873;402;0
4;873;402;0
4;873;400;0
4;873;400;0
4;873;414;0
4;873;414;0
4;873;414;0
4;873;453;47
4;873;410;47
4;894;400;20
4;894;400;20
4;873;461;37
4;873;441;37
4;873;434;37
4;873;453;47
4;873;410;47
4;894;400;20
4;894;400;20
4;873;461;37
4;873;441;37
4;873;434;37
4;812;408;0
4;812;408;0
4;873;460;0
4;873;460;0
4;873;391;0
4;873;381;0
4;873;381;0
4;812;440;0
4;812;440;0
4;873;494;0
4;873;431;0
4;873;429;0
4;873;429;0
4;858;412;15
3;817;382;0
3;812;417;0
3;873;309;0
3;873;398;0
3;873;406;0
3;873;313;0
3;873;392;0
4;812;372;0
4;812;372;0
4;873;329;0
4;812;374;0
4;812;372;0
4;812;374;0
4;812;374;0
4;873;380;0
4;873;380;0
4;812;417;0
4;893;487;0
4;893;487;0
4;908;454;0
4;908;454;0
4;894;315;20
4;894;315;20
4;873;437;0
4;873;423;0
4;873;423;0
4;873;421;0
4;873;421;0
4;812;520;0
4;812;520;0
4;873;526;0
4;873;510;0
4;873;512;0
4;873;510;0
4;858;555;15
4;812;528;0
4;812;528;0
4;873;534;0
4;873;518;0
4;873;520;0
4;873;518;0
4;858;555;15
4;894;334;20
4;873;442;0
4;873;442;0
4;873;427;0
4;873;427;0
4;873;425;0
4;873;425;0
4;873;488;0
4;873;488;0
4;812;520;0
4;873;506;0
4;873;506;0
4;873;504;0
4;873;504;0
3;817;390;0
3;812;417;0
3;873;317;0
3;873;414;0
3;873;414;0
3;873;321;0
3;873;392;0
4;812;380;0
4;812;380;0
4;873;337;0
4;873;337;0
4;812;382;0
4;812;380;0
4;812;382;0
4;873;380;0
4;873;380;0
4;812;417;0
4;893;487;0
4;893;487;0
4;908;454;0
4;908;454;0
4;894;323;20
4;894;323;20
4;873;445;0
4;873;431;0
4;873;431;0
4;873;429;0
4;873;429;0
4;812;536;0
4;812;536;0
4;873;542;0
4;873;526;0
4;873;528;0
4;873;526;0
4;858;563;15
4;812;536;0
4;812;536;0
4;873;542;0
4;873;526;0
4;873;528;0
4;873;526;0
4;858;563;15
4;894;342;20
4;873;450;0
4;873;450;0
4;873;435;0
4;873;435;0
4;873;433;0
4;873;433;0
4;873;488;0
4;873;488;0
4;812;520;0
4;873;506;0
4;873;506;0
4;873;504;0
4;873;504;0
3;873;315;0
3;873;316;0
3;873;295;0
3;873;380;0
3;873;380;0
3;873;394;0
3;873;394;0
4;817;403;0
4;817;435;0
4;817;389;0
4;873;316;0
4;873;350;0
4;873;412;0
4;873;413;0
4;817;404;0
4;817;436;0
4;817;390;0
4;873;317;0
4;873;351;0
4;873;413;0
4;873;414;0
4;817;383;0
4;817;415;0
4;817;369;0
4;873;296;0
4;873;330;0
4;873;392;0
4;873;393;0
4;873;427;0
4;873;428;0
4;873;407;0
4;873;380;0
4;873;380;0
4;873;380;0
4;893;445;0
4;873;427;0
4;873;428;0
4;873;407;0
4;873;380;0
4;873;380;0
4;873;380;0
4;893;445;0
4;873;469;47
4;894;400;20
4;894;400;20
4;873;441;37
4;873;442;37
4;873;421;37
4;965;275;15
4;873;469;47
4;894;400;20
4;894;400;20
4;873;441;37
4;873;442;37
4;873;421;37
4;965;275;15
3;873;302;0
3;873;316;0
3;873;295;0
3;873;380;0
3;873;380;0
3;873;394;0
3;873;394;0
4;817;390;0
4;817;422;0
4;817;376;0
4;873;303;0
4;873;337;0
4;873;399;0
4;873;403;0
4;817;404;0
4;817;436;0
4;817;390;0
4;873;317;0
4;873;351;0
4;873;413;0
4;873;417;0
4;817;383;0
4;817;415;0
4;817;369;0
4;873;296;0
4;873;330;0
4;873;392;0
4;873;396;0
4;873;414;0
4;873;428;0
4;873;407;0
4;873;380;0
4;873;380;0
4;873;380;0
4;893;445;0
4;873;414;0
4;873;428;0
4;873;407;0
4;873;380;0
4;873;380;0
4;873;380;0
4;893;445;0
4;873;469;47
4;894;400;20
4;894;400;20
4;873;428;37
4;873;442;37
4;873;421;37
4;965;275;15
4;873;469;47
4;894;400;20
4;894;400;20
4;873;428;37
4;873;442;37
4;873;421;37
4;965;275;15
3;873;380;0
3;873;420;0
3;873;428;0
3;873;380;0
3;873;380;0
3;893;445;0
3;893;445;0
4;873;400;0
4;873;400;0
4;873;380;0
4;873;380;0
4;873;380;0
4;873;381;0
4;873;429;0
4;873;420;0
4;873;420;0
4;873;420;0
4;873;420;0
4;873;421;0
4;873;425;0
4;873;504;0
4;873;428;0
4;873;428;0
4;873;428;0
4;873;428;0
4;873;429;0
4;873;433;0
4;873;504;0
4;873;427;0
4;873;428;0
4;873;407;0
4;873;380;0
4;873;380;0
4;873;380;0
4;893;445;0
4;873;414;0
4;873;428;0
4;873;407;0
4;873;380;0
4;873;380;0
4;873;380;0
4;893;445;0
4;893;445;0
4;893;485;0
4;893;445;0
4;893;445;0
4;893;445;0
4;930;279;0
4;930;279;0
4;893;445;0
4;893;485;0
4;893;445;0
4;893;445;0
4;893;445;0
4;930;279;0
4;930;279;0
3;873;380;0
3;873;420;0
3;873;428;0
3;873;380;0
3;873;380;0
3;893;445;0
3;893;445;0
4;873;400;0
4;873;400;0
4;873;380;0
4;873;380;0
4;873;380;0
4;873;381;0
4;873;429;0
4;873;420;0
4;873;420;0
4;873;420;0
4;873;420;0
4;873;421;0
4;873;425;0
4;873;504;0
4;873;428;0
4;873;428;0
4;873;428;0
4;873;428;0
4;873;429;0
4;873;433;0
4;873;504;0
4;873;427;0
4;873;428;0
4;873;407;0
4;873;380;0
4;873;380;0
4;873;380;0
4;893;445;0
4;873;414;0
4;873;428;0
4;873;407;0
4;873;380;0
4;873;380;0
4;873;380;0
4;893;445;0
4;893;445;0
4;893;485;0
4;893;445;0
4;893;445;0
4;893;445;0
4;930;279;0
4;930;279;0
4;893;445;0
4;893;485;0
4;893;445;0
4;893;445;0
4;893;445;0
4;930;279;0
4;930;279;0
2;873;268;0
2;873;308;0
2;873;316;0
2;873;268;0
2;873;268;0
2;873;380;0
2;873;380;0
3;817;353;0
3;873;288;0
3;873;288;0
3;873;394;0
3;873;394;0
3;873;269;0
3;873;317;0
4;817;366;0
4;812;344;0
4;812;344;0
4;873;301;0
4;873;301;0
4;873;301;0
4;817;366;0
4;873;402;0
4;873;402;0
4;873;400;0
4;873;400;0
4;873;414;0
4;873;414;0
4;873;414;0
4;873;402;0
4;873;402;0
4;873;400;0
4;873;400;0
4;873;414;0
4;873;414;0
4;873;414;0
4;873;453;47
4;873;409;47
4;894;400;20
4;894;400;20
4;873;461;40
4;873;441;40
4;873;434;40
4;873;453;47
4;873;409;47
4;894;400;20
4;894;400;20
4;873;461;40
4;873;441;40
4;873;434;40
4;812;405;0
4;812;405;0
4;873;460;0
4;873;460;0
4;873;391;0
4;873;381;0
4;873;381;0
4;812;437;0
4;812;437;0
4;873;494;0
4;873;431;0
4;873;429;0
4;873;429;0
4;858;412;15
3;817;379;0
3;812;414;0
3;873;309;0
3;873;397;0
3;873;405;0
3;873;313;0
3;873;392;0
4;812;369;0
4;812;369;0
4;873;326;0
4;812;371;0
4;812;369;0
4;812;371;0
4;812;371;0
4;873;377;0
4;873;377;0
4;812;414;0
4;893;484;0
4;893;484;0
4;908;451;0
4;908;451;0
4;894;315;20
4;894;315;20
4;873;437;0
4;873;423;0
4;873;423;0
4;873;421;0
4;873;421;0
4;812;517;0
4;812;517;0
4;873;525;0
4;873;509;0
4;873;511;0
4;873;509;0
4;858;555;15
4;812;525;0
4;812;525;0
4;873;533;0
4;873;517;0
4;873;519;0
4;873;517;0
4;858;555;15
4;894;334;20
4;873;441;0
4;873;441;0
4;873;427;0
4;873;427;0
4;873;425;0
4;873;425;0
4;873;488;0
4;812;517;0
4;812;517;0
4;873;506;0
4;873;506;0
4;873;504;0
4;873;504;0
3;817;387;0
3;812;414;0
3;873;317;0
3;873;413;0
3;873;413;0
3;873;321;0
3;873;392;0
4;812;377;0
4;812;377;0
4;873;334;0
4;873;334;0
4;812;379;0
4;812;377;0
4;812;379;0
4;873;377;0
4;873;377;0
4;812;414;0
4;893;484;0
4;893;484;0
4;908;451;0
4;908;451;0
4;894;323;20
4;894;323;20
4;873;445;0
4;873;431;0
4;873;431;0
4;873;429;0
4;873;429;0
4;812;533;0
4;812;533;0
4;873;541;0
4;873;525;0
4;873;527;0
4;873;525;0
4;858;563;15
4;812;533;0
4;812;533;0
4;873;541;0
4;873;525;0
4;873;527;0
4;873;525;0
4;858;563;15
4;894;342;20
4;873;449;0
4;873;449;0
4;873;435;0
4;873;435;0
4;873;433;0
4;873;433;0
4;873;488;0
4;812;517;0
4;812;517;0
4;873;506;0
4;873;506;0
4;873;504;0
4;873;504;0
3;873;315;0
3;873;316;0
3;873;295;0
3;873;380;0
3;873;380;0
3;873;394;0
3;873;394;0
4;817;400;0
4;817;432;0
4;817;386;0
4;873;316;0
4;873;349;0
4;873;412;0
4;873;413;0
4;817;401;0
4;817;433;0
4;817;387;0
4;873;317;0
4;873;350;0
4;873;413;0
4;873;414;0
4;817;380;0
4;817;412;0
4;817;366;0
4;873;296;0
4;873;329;0
4;873;392;0
4;873;393;0
4;873;427;0
4;873;428;0
4;873;407;0
4;873;380;0
4;873;380;0
4;873;380;0
4;893;445;0
4;873;427;0
4;873;428;0
4;873;407;0
4;873;380;0
4;873;380;0
4;873;380;0
4;893;445;0
4;873;469;47
4;894;400;20
4;894;400;20
4;873;441;40
4;873;442;40
4;873;421;40
4;965;275;15
4;873;469;47
4;894;400;20
4;894;400;20
4;873;441;40
4;873;442;40
4;873;421;40
4;965;275;15
3;873;302;0
3;873;316;0
3;873;295;0
3;873;380;0
3;873;380;0
3;873;394;0
3;873;394;0
4;817;387;0
4;817;419;0
4;817;373;0
4;873;303;0
4;873;336;0
4;873;399;0
4;873;403;0
4;817;401;0
4;817;433;0
4;817;387;0
4;873;317;0
4;873;350;0
4;873;413;0
4;873;417;0
4;817;380;0
4;817;412;0
4;817;366;0
4;873;296;0
4;873;329;0
4;873;392;0
4;873;396;0
4;873;414;0
4;873;428;0
4;873;407;0
4;873;380;0
4;873;380;0
4;873;380;0
4;893;445;0
4;873;414;0
4;873;428;0
4;873;407;0
4;873;380;0
4;873;380;0
4;873;380;0
4;893;445;0
4;873;469;47
4;894;400;20
4;894;400;20
4;873;428;40
4;873;442;40
4;873;421;40
4;965;275;15
4;873;469;47
4;894;400;20
4;894;400;20
4;873;428;40
4;873;442;40
4;873;421;40
4;965;275;15
3;873;380;0
3;873;420;0
3;873;428;0
3;873;380;0
3;873;380;0
3;893;445;0
3;893;445;0
4;873;400;0
4;873;400;0
4;873;380;0
4;873;380;0
4;873;380;0
4;873;381;0
4;873;429;0
4;873;420;0
4;873;420;0
4;873;420;0
4;873;420;0
4;873;421;0
4;873;425;0
4;873;504;0
4;873;428;0
4;873;428;0
4;873;428;0
4;873;428;0
4;873;429;0
4;873;433;0
4;873;504;0
4;873;427;0
4;873;428;0
4;873;407;0
4;873;380;0
4;873;380;0
4;873;380;0
4;893;445;0
4;873;414;0
4;873;428;0
4;873;407;0
4;873;380;0
4;873;380;0
4;873;380;0
4;893;445;0
4;893;445;0
4;893;485;0
4;893;445;0
4;893;445;0
4;893;445;0
4;930;279;0
4;930;279;0
4;893;445;0
4;893;485;0
4;893;445;0
4;893;445;0
4;893;445;0
4;930;279;0
4;930;279;0
3;873;380;0
3;873;420;0
3;873;428;0
3;873;380;0
3;873;380;0
3;893;445;0
3;893;445;0
4;873;400;0
4;873;400;0
4;873;380;0
4;873;380;0
4;873;380;0
4;873;381;0
4;873;429;0
4;873;420;0
4;873;420;0
4;873;420;0
4;873;420;0
4;873;421;0
4;873;425;0
4;873;504;0
4;873;428;0
4;873;428;0
4;873;428;0
4;873;428;0
4;873;429;0
4;873;433;0
4;873;504;0
4;873;427;0
4;873;428;0
4;873;407;0
4;873;380;0
4;873;380;0
4;873;380;0
4;893;445;0
4;873;414;0
4;873;428;0
4;873;407;0
4;873;380;0
4;873;380;0
4;873;380;0
4;893;445;0
4;893;445;0
4;893;485;0
4;893;445;0
4;893;445;0
4;893;445;0
4;930;279;0
4;930;279;0
4;893;445;0
4;893;485;0
4;893;445;0
4;893;445;0
4;893;445;0
4;930;279;0
4;930;279;0
2;784;371;0
2;812;224;0
2;812;224;0
2;812;224;0
2;894;285;0
2;894;285;0
2;894;285;0
3;833;238;0
3;833;238;0
3;894;299;0
3;894;299;0
3;833;238;0
3;784;371;0
3;784;371;0
4;833;238;0
4;833;238;0
4;833;334;0
4;833;348;0
4;833;363;0
4;833;363;0
4;833;363;0
4;833;238;0
4;833;238;0
4;833;334;0
4;833;348;0
4;833;363;0
4;833;363;0
4;833;363;0
4;1094;284;0
4;894;299;0
4;894;299;0
4;894;409;0
4;894;424;0
4;894;424;0
4;894;424;0
4;1094;284;0
4;894;299;0
4;894;299;0
4;894;409;0
4;894;424;0
4;894;424;0
4;894;424;0
4;833;238;0
4;833;238;0
4;833;334;0
4;833;348;0
4;833;363;0
4;833;363;0
4;833;363;0
4;776;477;0
4;833;238;0
4;833;238;0
4;784;371;0
4;784;499;0
4;784;499;0
4;784;485;0
4;776;477;0
4;833;238;0
4;833;238;0
4;784;371;0
4;784;499;0
4;784;499;0
4;784;485;0
3;873;285;0
3;873;285;0
3;873;285;0
3;873;285;0
3;812;349;0
3;812;349;0
3;812;349;0
4;873;285;0
4;873;285;0
4;873;285;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;285;0
4;873;285;0
4;873;285;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;285;0
4;873;285;0
4;873;285;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;399;0
4;873;399;0
4;873;397;0
4;873;397;0
4;873;397;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;951;237;15
4;951;221;15
3;873;285;0
3;873;285;0
3;873;285;0
3;873;285;0
3;812;349;0
3;812;349;0
3;812;349;0
4;873;285;0
4;873;285;0
4;873;285;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;285;0
4;873;285;0
4;873;285;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;285;0
4;873;285;0
4;873;285;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;399;0
4;873;399;0
4;873;397;0
4;873;397;0
4;873;397;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;951;237;15
4;951;221;15
3;873;285;0
3;873;285;0
3;873;285;0
3;873;285;0
3;812;349;0
3;812;349;0
3;812;349;0
4;873;285;0
4;873;285;0
4;873;285;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;285;0
4;873;285;0
4;873;285;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;285;0
4;873;285;0
4;873;285;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;399;0
4;873;399;0
4;873;397;0
4;873;397;0
4;873;397;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;873;410;0
4;951;237;15
4;951;221;15
3;894;285;0
3;894;299;0
3;894;299;0
3;894;410;0
3;894;410;0
3;894;410;0
3;894;410;0
4;894;399;0
4;894;399;0
4;894;397;0
4;894;397;0
4;894;395;0
4;894;410;0
4;894;410;0
4;894;395;0
4;894;395;0
4;894;395;0
4;894;426;0
4;894;426;0
4;894;395;0
4;894;426;0
4;894;395;0
4;894;395;0
4;894;395;0
4;894;426;0
4;894;426;0
4;894;395;0
4;894;426;0
4;833;399;37
4;833;399;37
4;894;439;0
4;894;439;0
4;894;410;0
4;894;410;0
4;894;410;0
4;833;399;37
4;833;399;37
4;894;439;0
4;894;439;0
4;894;410;0
4;894;410;0
4;894;410;0
4;833;399;37
4;894;439;0
4;894;439;0
4;894;410;0
4;894;410;0
4;894;410;0
4;986;293;15
4;833;399;37
4;894;439;0
4;894;439;0
4;894;410;0
4;894;410;0
4;894;410;0
4;986;293;15
3;894;285;0
3;894;299;0
3;894;299;0
3;894;410;0
3;894;410;0
3;894;410;0
3;894;410;0
4;894;399;0
4;894;399;0
4;894;397;0
4;894;397;0
4;894;395;0
4;894;410;0
4;894;410;0
4;894;395;0
4;894;395;0
4;894;395;0
4;894;426;0
4;894;426;0
4;894;395;0
4;894;426;0
4;894;395;0
4;894;395;0
4;894;395;0
4;894;426;0
4;894;426;0
4;894;395;0
4;894;426;0
4;833;399;37
4;833;399;37
4;894;439;0
4;894;439;0
4;894;410;0
4;894;410;0
4;894;410;0
4;833;399;37
4;833;399;37
4;894;439;0
4;894;439;0
4;894;410;0
4;894;410;0
4;894;410;0
4;833;399;37
4;894;439;0
4;894;439;0
4;894;410;0
4;894;410;0
4;894;410;0
4;986;293;15
4;833;399;37
4;894;439;0
4;894;439;0
4;894;410;0
4;894;410;0
4;894;410;0
4;986;293;15
3;894;285;0
3;894;299;0
3;894;299;0
3;894;410;0
3;894;410;0
3;894;410;0
3;894;410;0
4;894;399;0
4;894;399;0
4;894;397;0
4;894;397;0
4;894;395;0
4;894;410;0
4;894;410;0
4;894;395;0
4;894;395;0
4;894;395;0
4;894;426;0
4;894;426;0
4;894;395;0
4;894;426;0
4;894;395;0
4;894;395;0
4;894;395;0
4;894;426;0
4;894;426;0
4;894;395;0
4;894;426;0
4;833;399;37
4;833;399;37
4;894;439;0
4;894;439;0
4;894;410;0
4;894;410;0
4;894;410;0
4;833;399;37
4;833;399;37
4;894;439;0
4;894;439;0
4;894;410;0
4;894;410;0
4;894;410;0
4;833;399;37
4;894;439;0
4;894;439;0
4;894;410;0
4;894;410;0
4;894;410;0
4;986;293;15
4;833;399;37
4;894;439;0
4;894;439;0
4;894;410;0
4;894;410;0
4;894;410;0
4;986;293;15
2;873;380;0
2;812;400;0
2;817;324;0
2;817;324;0
2;817;324;0
2;812;367;0
2;812;367;0
3;873;380;0
3;873;380;0
3;873;380;0
3;873;380;0
3;873;380;0
3;873;380;0
3;873;380;0
4;873;400;0
4;873;380;0
4;873;443;0
4;873;444;0
4;873;380;0
4;873;380;0
4;873;444;0
4;873;400;0
4;873;380;0
4;873;443;0
4;873;444;0
4;873;380;0
4;873;380;0
4;873;444;0
4;873;400;0
4;873;380;0
4;873;443;0
4;873;444;0
4;873;380;0
4;873;380;0
4;873;444;0
4;873;380;0
4;873;420;0
4;873;428;0
4;873;380;0
4;873;380;0
4;893;445;0
4;893;445;0
4;873;380;0
4;873;420;0
4;873;428;0
4;873;380;0
4;873;380;0
4;893;445;0
4;893;445;0
4;873;380;0
4;873;420;0
4;873;428;0
4;873;380;0
4;873;380;0
4;893;445;0
4;893;445;0
4;873;380;0
4;873;380;0
4;950;295;0
4;950;295;0
4;873;266;0
4;873;266;0
4;873;266;0
3;812;400;0
3;812;378;0
3;812;391;0
3;894;397;0
3;812;447;0
3;812;447;0
3;812;447;0
4;797;480;0
4;797;386;0
4;797;386;0
4;812;447;0
4;812;447;0
4;812;447;0
4;812;447;0
4;797;371;0
4;797;371;0
4;797;371;0
4;812;425;0
4;812;425;0
4;812;425;0
4;812;425;0
4;797;384;0
4;797;384;0
4;797;384;0
4;812;438;0
4;812;438;0
4;812;438;0
4;812;438;0
4;894;461;0
4;894;397;0
4;894;461;0
4;894;397;0
4;894;397;0
4;914;462;0
4;914;462;0
4;756;511;0
4;812;447;0
4;812;425;0
4;812;438;0
4;812;447;0
4;916;271;0
4;916;271;0
4;756;511;0
4;812;447;0
4;812;425;0
4;812;438;0
4;812;447;0
4;916;271;0
4;916;271;0
4;756;511;0
4;812;447;0
4;812;425;0
4;812;438;0
4;812;447;0
4;916;271;0
4;916;271;0
3;797;450;0
3;936;229;0
3;936;229;0
3;936;229;0
3;832;197;0
3;832;197;0
3;832;197;0
4;797;322;0
4;797;322;0
4;797;322;0
4;936;323;0
4;936;323;0
4;832;323;0
4;832;323;0
4;936;284;0
4;936;284;0
4;936;338;0
4;936;309;0
4;936;284;0
4;950;297;0
4;936;284;0
4;936;284;0
4;936;284;0
4;936;338;0
4;936;309;0
4;936;284;0
4;950;297;0
4;936;284;0
4;936;284;0
4;936;284;0
4;936;338;0
4;936;309;0
4;936;284;0
4;950;297;0
4;936;284;0
4;873;253;0
4;873;253;0
4;873;253;0
4;873;253;0
4;832;277;0
4;873;253;0
4;832;341;0
4;873;253;0
4;873;253;0
4;873;253;0
4;873;253;0
4;832;277;0
4;873;253;0
4;832;341;0
4;873;253;0
4;873;253;0
4;873;253;0
4;873;253;0
4;832;277;0
4;873;253;0
4;832;341;0
3;797;450;0
3;936;229;0
3;936;229;0
3;936;229;0
3;832;197;0
3;832;197;0
3;832;197;0
4;797;322;0
4;797;322;0
4;797;322;0
4;936;323;0
4;936;323;0
4;832;323;0
4;832;323;0
4;936;284;0
4;936;284;0
4;936;338;0
4;936;309;0
4;936;284;0
4;950;297;0
4;936;284;0
4;936;284;0
4;936;284;0
4;936;338;0
4;936;309;0
4;936;284;0
4;950;297;0
4;936;284;0
4;936;284;0
4;936;284;0
4;936;338;0
4;936;309;0
4;936;284;0
4;950;297;0
4;936;284;0
4;873;253;0
4;873;253;0
4;873;253;0
4;873;253;0
4;832;277;0
4;873;253;0
4;832;341;0
4;873;253;0
4;873;253;0
4;873;253;0
4;873;253;0
4;832;277;0
4;873;253;0
4;832;341;0
4;873;253;0
4;873;253;0
4;873;253;0
4;873;253;0
4;832;277;0
4;873;253;0
4;832;341;0
3;797;450;0
3;936;229;0
3;936;229;0
3;936;229;0
3;832;197;0
3;832;197;0
3;832;197;0
4;797;322;0
4;797;322;0
4;797;322;0
4;936;323;0
4;936;323;0
4;832;323;0
4;832;323;0
4;936;284;0
4;936;284;0
4;936;338;0
4;936;309;0
4;936;284;0
4;950;297;0
4;936;284;0
4;936;284;0
4;936;284;0
4;936;338;0
4;936;309;0
4;936;284;0
4;950;297;0
4;936;284;0
4;936;284;0
4;936;284;0
4;936;338;0
4;936;309;0
4;936;284;0
4;950;297;0
4;936;284;0
4;873;253;0
4;873;253;0
4;873;253;0
4;873;253;0
4;832;277;0
4;873;253;0
4;832;341;0
4;873;253;0
4;873;253;0
4;873;253;0
4;873;253;0
4;832;277;0
4;873;253;0
4;832;341;0
4;873;253;0
4;873;253;0
4;873;253;0
4;873;253;0
4;832;277;0
4;873;253;0
4;832;341;0
3;893;448;0
3;893;448;0
3;893;448;0
3;812;511;0
3;893;461;0
3;916;191;0
3;916;191;0
4;893;448;0
4;893;448;0
4;893;448;0
4;893;448;0
4;893;448;0
4;930;292;0
4;930;292;0
4;893;448;0
4;893;448;0
4;893;448;0
4;893;448;0
4;893;448;0
4;930;292;0
4;930;292;0
4;893;448;0
4;893;448;0
4;893;448;0
4;893;448;0
4;893;448;0
4;930;292;0
4;930;292;0
4;812;383;0
4;812;383;0
4;812;383;0
4;914;464;0
4;914;464;0
4;916;335;0
4;916;335;0
4;893;493;11
4;893;509;11
4;893;493;0
4;893;493;0
4;893;493;0
4;930;304;0
4;930;304;0
4;916;268;0
4;916;268;0
4;916;268;0
4;916;268;0
4;916;268;0
4;916;268;0
4;916;268;0
4;916;268;0
4;916;268;0
4;916;268;0
4;916;268;0
4;916;268;0
4;916;268;0
4;916;268;0
3;893;448;0
3;893;448;0
3;893;448;0
3;812;511;0
3;893;461;0
3;916;191;0
3;916;191;0
4;893;448;0
4;893;448;0
4;893;448;0
4;893;448;0
4;893;448;0
4;930;292;0
4;930;292;0
4;893;448;0
4;893;448;0
4;893;448;0
4;893;448;0
4;893;448;0
4;930;292;0
4;930;292;0
4;893;448;0
4;893;448;0
4;893;448;0
4;893;448;0
4;893;448;0
4;930;292;0
4;930;292;0
4;812;383;0
4;812;383;0
4;812;383;0
4;914;464;0
4;914;464;0
4;916;335;0
4;916;335;0
4;893;493;11
4;893;509;11
4;893;493;0
4;893;493;0
4;893;493;0
4;930;304;0
4;930;304;0
4;916;268;0
4;916;268;0
4;916;268;0
4;916;268;0
4;916;268;0
4;916;268;0
4;916;268;0
4;916;268;0
4;916;268;0
4;916;268;0
4;916;268;0
4;916;268;0
4;916;268;0
4;916;268;0
1;812;285;0
1;817;273;0
1;817;273;0
1;873;265;0
1;873;265;0
1;812;349;0
1;817;321;0
2;812;285;0
2;812;263;0
2;812;276;0
2;894;282;0
2;894;282;0
2;864;429;0
2;812;285;0
3;797;365;0
3;797;365;0
3;873;346;0
3;873;346;0
3;812;441;0
3;812;441;0
3;812;413;0
4;797;477;0
4;797;462;0
4;756;532;0
4;756;532;0
4;756;532;0
4;797;462;0
4;756;532;0
4;797;477;0
4;797;462;0
4;756;532;0
4;756;532;0
4;756;532;0
4;797;462;0
4;756;532;0
4;873;460;0
4;873;458;0
4;873;458;0
4;873;443;0
4;873;474;0
4;873;474;0
4;873;474;0
4;873;460;0
4;873;458;0
4;873;458;0
4;873;443;0
4;873;474;0
4;873;474;0
4;873;474;0
4;812;457;0
4;812;441;0
